movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,mode,purpose,user_gender,origin_municipality,destination_municipality,trip_weight,timezone_offset_min,personal_income_band,origin_stop_id,origin_sector_id,household_size
m00747,u0172,t00747,0,-70.69491780751667,-33.37103705647164,-70.69942422336666,-33.307157070956585,2026-03-06T11:30:00Z,2026-03-06T13:23:00Z,ride_hailing,work,unknown,Maipú,Providencia,3.639,-180,400k-800k,STOP_2742,SEC_235,8
m00748,u0056,t00748,0,-70.85556414518473,-33.64954124750788,-70.82894703302551,-33.69609119224306,2026-03-01T21:06:00Z,2026-03-01T22:09:00Z,taxi,De compras,male,San Miguel,La Florida,2.084,-180,<200k,STOP_0274,SEC_340,6
m00749,u0165,t00749,0,-70.76844137832873,-33.39397004743847,-70.75719489534042,-33.45002043534454,2026-03-02T17:42:00Z,2026-03-02T19:37:00Z,metro,Por estudio,female,La Florida,Estación Central,2.544,-180,400k-800k,STOP_1825,SEC_191,1
m00750,u0138,t00750,0,-70.6028193689235,-33.43403185667408,-70.63485894925927,-33.40946671343044,2026-03-06T17:15:00Z,2026-03-06T19:13:00Z,other,Por trabajo,other,Independencia,San Miguel,1.539,-180,400k-800k,STOP_1958,SEC_306,1
m00751,u0178,t00751,0,-70.62027259844217,-33.655670761128526,-70.65637841888315,-33.60808037864527,2026-03-03T05:30:00Z,2026-03-03T05:45:00Z,scooter,De compras,male,La Florida,Vitacura,4.117,-180,<200k,STOP_0322,SEC_505,8
m00752,u0554,t00752,0,-70.50685169320516,-33.38196215272825,-70.51627401663747,-33.398562047091026,2026-03-04T01:30:00Z,2026-03-04T03:11:00Z,bus,Otra actividad,male,Santiago,Providencia,4.641,-180,no_income,STOP_1287,SEC_494,7
m00753,u0367,t00753,0,-70.70441182529886,-33.35283664384908,-70.73674039606794,-33.37903531460554,2026-03-03T01:44:00Z,2026-03-03T02:19:00Z,train,errand,unknown,Santiago,La Florida,3.741,-180,400k-800k,STOP_4317,SEC_003,6
m00754,u0435,t00754,0,-70.60482707777778,-33.4753452101048,-70.64390933294051,-33.509478956339976,2026-03-06T18:24:00Z,2026-03-06T19:13:00Z,bus,Buscar o Dejar a alguien,unknown,Santiago,Santiago,3.582,-180,no_income,STOP_3321,SEC_501,5
m00755,u0136,t00755,0,-70.61465046393036,-33.5490225820632,-70.63024918029416,-33.57117075297551,2026-03-04T11:28:00Z,2026-03-04T12:46:00Z,taxi,health,female,Maipú,Recoleta,1.335,-180,800k+,STOP_0953,SEC_046,3
m00756,u0460,t00756,0,-70.68606008434806,-33.432299917234,-70.66182422378846,-33.426106436143485,2026-03-02T02:22:00Z,2026-03-02T03:22:00Z,bus,Al trabajo,unknown,Independencia,Estación Central,0.698,-180,<200k,STOP_3367,SEC_154,2
m00757,u0504,t00757,0,-70.71757034579282,-33.42870393216886,-70.68605754186972,-33.46070698465897,2026-03-05T09:51:00Z,2026-03-05T11:21:00Z,other,education,unknown,Vitacura,Recoleta,1.794,-180,800k+,STOP_4809,SEC_423,4
m00758,u0432,t00758,0,-70.79272022340254,-33.46434017712635,-70.76227875897786,-33.481668615468976,2026-03-01T17:48:00Z,2026-03-01T18:57:00Z,train,Visitar a alguien,other,Las Condes,Quilicura,1.219,-180,800k+,STOP_3538,SEC_507,5
m00759,u0049,t00759,0,-70.63565182609247,-33.63558911699094,-70.61163529861848,-33.6698168704263,2026-03-05T06:28:00Z,2026-03-05T07:38:00Z,bicycle,Al estudio,female,Quilicura,Las Condes,4.53,-180,800k+,STOP_0416,SEC_438,4
m00760,u0133,t00760,0,-70.56670189507612,-33.51772214195046,-70.5352163722013,-33.461792700685386,2026-03-02T08:14:00Z,2026-03-02T09:32:00Z,train,Buscar o dejar algo,other,San Miguel,Recoleta,4.72,-180,400k-800k,STOP_3359,SEC_419,7
m00761,u0011,t00761,0,-70.71470103798225,-33.47767568159218,-70.69910356122998,-33.52719073675089,2026-03-07T19:58:00Z,2026-03-07T20:19:00Z,train,Por trabajo,unknown,Maipú,Estación Central,4.638,-180,400k-800k,STOP_3009,SEC_177,6
m00762,u0559,t00762,0,-70.53503410994126,-33.50304198076773,-70.5817179140281,-33.52711716597382,2026-03-04T05:24:00Z,2026-03-04T06:57:00Z,bus,transfer,female,Maipú,Recoleta,1.515,-180,no_income,STOP_3755,SEC_460,3
m00763,u0088,t00763,0,-70.78523843384704,-33.43834601623427,-70.76592966297383,-33.44663826494503,2026-03-04T10:46:00Z,2026-03-04T11:09:00Z,car,Buscar o Dejar a alguien,other,Maipú,Pudahuel,1.265,-180,<200k,STOP_0169,SEC_096,8
m00764,u0217,t00764,0,-70.64718523288494,-33.439651596600974,-70.61471636594113,-33.416255011022415,2026-03-07T09:59:00Z,2026-03-07T11:36:00Z,walk,education,male,Vitacura,Pudahuel,1.961,-180,<200k,STOP_4757,SEC_398,5
m00765,u0173,t00765,0,-70.7798454769957,-33.51866237974186,-70.81001996936892,-33.516927857064445,2026-03-05T14:26:00Z,2026-03-05T14:51:00Z,metro,Visitar a alguien,other,Independencia,Providencia,4.252,-180,400k-800k,STOP_3132,SEC_445,3
m00766,u0388,t00766,0,-70.62116670166141,-33.4013933519994,-70.67652258274182,-33.390037146273805,2026-03-02T02:10:00Z,2026-03-02T02:58:00Z,taxi,Buscar o Dejar a alguien,other,Santiago,Las Condes,3.954,-180,200k-400k,STOP_3459,SEC_137,7
m00767,u0216,t00767,0,-70.73054870929253,-33.5590964519037,-70.75945534461154,-33.528432427993536,2026-03-01T09:02:00Z,2026-03-01T10:54:00Z,scooter,Buscar o Dejar a alguien,unknown,La Florida,Santiago,1.061,-180,<200k,STOP_0944,SEC_020,7
m00768,u0468,t00768,0,-70.77333487339855,-33.29461929836384,-70.76486272057333,-33.25994459210789,2026-03-02T11:53:00Z,2026-03-02T12:42:00Z,bicycle,work,female,Providencia,Providencia,4.809,-180,800k+,STOP_4437,SEC_183,6
m00769,u0075,t00769,0,-70.6954775758151,-33.47661101574325,-70.68279017903797,-33.43500434823785,2026-03-03T01:03:00Z,2026-03-03T01:42:00Z,motorcycle,Buscar o dejar algo,female,Vitacura,Quilicura,2.523,-180,no_income,STOP_3625,SEC_332,8
m00770,u0315,t00770,0,-70.78821846246366,-33.32728647625482,-70.82168218343463,-33.30090618081458,2026-03-05T04:26:00Z,2026-03-05T04:33:00Z,motorcycle,Buscar o dejar algo,female,Quilicura,Ñuñoa,0.85,-180,<200k,STOP_4609,SEC_095,7
m00771,u0337,t00771,0,-70.6293196178128,-33.466219110748185,-70.61508240613756,-33.44990541882832,2026-03-02T09:09:00Z,2026-03-02T10:23:00Z,train,health,unknown,Independencia,Maipú,1.791,-180,400k-800k,STOP_1389,SEC_442,7
m00772,u0382,t00772,0,-70.68140276321554,-33.3911736464095,-70.64278775783147,-33.39439834819712,2026-03-04T15:46:00Z,2026-03-04T16:30:00Z,car,De compras,unknown,Pudahuel,Recoleta,3.335,-180,<200k,STOP_4484,SEC_102,1
m00773,u0233,t00773,0,-70.75185880947188,-33.323087744980505,-70.7685731929017,-33.34936858087984,2026-03-03T10:47:00Z,2026-03-03T11:55:00Z,bicycle,volver a casa,other,Ñuñoa,Ñuñoa,3.431,-180,<200k,STOP_2280,SEC_209,2
m00774,u0473,t00774,0,-70.4450510368262,-33.49954153210546,-70.47300226987369,-33.47206104611274,2026-03-06T04:33:00Z,2026-03-06T06:04:00Z,bus,Buscar o Dejar a alguien,male,Pudahuel,Recoleta,1.093,-180,400k-800k,STOP_0713,SEC_321,8
m00775,u0529,t00775,0,-70.70228014789717,-33.448754063360205,-70.75616658596562,-33.438068902454646,2026-03-02T00:59:00Z,2026-03-02T01:29:00Z,metro,Buscar o dejar algo,other,Maipú,Independencia,3.906,-180,800k+,STOP_2278,SEC_375,8
m00776,u0045,t00776,0,-70.56663075821726,-33.39486348757388,-70.62415038552811,-33.40473760996039,2026-03-01T07:46:00Z,2026-03-01T07:51:00Z,train,Visitar a alguien,male,Estación Central,Maipú,4.459,-180,800k+,STOP_1626,SEC_480,1
m00777,u0428,t00777,0,-70.80506753801276,-33.533272951909794,-70.83391430259691,-33.5276372472567,2026-03-06T23:11:00Z,2026-03-06T23:26:00Z,train,Visitar a alguien,female,La Florida,Maipú,1.05,-180,400k-800k,STOP_4932,SEC_317,2
m00778,u0456,t00778,0,-70.70265510846502,-33.623408379015075,-70.6796588385755,-33.64350873523199,2026-03-02T05:46:00Z,2026-03-02T07:39:00Z,bicycle,work,female,Santiago,San Miguel,1.607,-180,800k+,STOP_2035,SEC_507,3
m00779,u0324,t00779,0,-70.5748034245913,-33.424579582091944,-70.58989822855254,-33.42465734009233,2026-03-05T14:00:00Z,2026-03-05T15:29:00Z,walk,Buscar o dejar algo,male,Maipú,Estación Central,2.932,-180,200k-400k,STOP_1871,SEC_463,3
m00780,u0511,t00780,0,-70.6906741650724,-33.51697284206169,-70.74774451100743,-33.491724669867686,2026-03-05T05:03:00Z,2026-03-05T06:05:00Z,train,other,male,Maipú,San Miguel,2.799,-180,800k+,STOP_1741,SEC_307,2
m00781,u0254,t00781,0,-70.54505164332022,-33.39358054138231,-70.59738339917162,-33.36717855849564,2026-03-04T08:15:00Z,2026-03-04T09:24:00Z,bus,work,other,Maipú,Recoleta,1.609,-180,no_income,STOP_3174,SEC_346,5
m00782,u0272,t00782,0,-70.71509562867094,-33.372451213405036,-70.69163794676646,-33.458653507759536,2026-03-03T02:38:00Z,2026-03-03T03:26:00Z,car,Al trabajo,other,Quilicura,Vitacura,1.438,-180,200k-400k,STOP_2420,SEC_016,2
m00783,u0504,t00783,0,-70.71307313773504,-33.53982522695661,-70.72458800901946,-33.53172139200429,2026-03-06T01:41:00Z,2026-03-06T02:59:00Z,walk,education,other,Maipú,Las Condes,3.371,-180,no_income,STOP_3130,SEC_158,3
m00784,u0482,t00784,0,-70.73919372793468,-33.44541011289339,-70.75388867954709,-33.43674422147525,2026-03-03T12:12:00Z,2026-03-03T13:48:00Z,walk,Recreación,unknown,Estación Central,Vitacura,0.649,-180,200k-400k,STOP_3076,SEC_179,5
m00785,u0324,t00785,0,-70.76793928537361,-33.21097494719876,-70.77383630847908,-33.17461070992647,2026-03-03T11:48:00Z,2026-03-03T12:17:00Z,other,De compras,unknown,La Florida,Recoleta,3.979,-180,400k-800k,STOP_0603,SEC_274,7
m00786,u0555,t00786,0,-70.46008372795988,-33.46805450801313,-70.4994760431621,-33.46533439444774,2026-03-03T00:30:00Z,2026-03-03T01:12:00Z,walk,errand,other,Puente Alto,Ñuñoa,3.057,-180,<200k,STOP_4113,SEC_224,6
m00787,u0499,t00787,0,-70.69666273779677,-33.51350275724266,-70.70482116913004,-33.52726576454035,2026-03-06T16:19:00Z,2026-03-06T18:14:00Z,ride_hailing,transfer,female,La Florida,La Florida,0.773,-180,200k-400k,STOP_4468,SEC_106,4
m00788,u0482,t00788,0,-70.62781105888585,-33.60180266315514,-70.61711967566941,-33.62804581360602,2026-03-04T16:21:00Z,2026-03-04T16:43:00Z,train,other,female,Independencia,Quilicura,4.763,-180,no_income,STOP_4547,SEC_585,7
m00789,u0239,t00789,0,-70.72095541861651,-33.52853498454085,-70.73657452453399,-33.53925333390949,2026-03-06T17:26:00Z,2026-03-06T17:34:00Z,walk,education,male,Ñuñoa,Puente Alto,3.104,-180,200k-400k,STOP_2618,SEC_317,4
m00790,u0264,t00790,0,-70.62143602214401,-33.53511879395578,-70.62315338697188,-33.57647562190091,2026-03-02T17:25:00Z,2026-03-02T19:01:00Z,walk,Comer o Tomar algo,other,Recoleta,Puente Alto,2.914,-180,<200k,STOP_0277,SEC_213,6
m00791,u0158,t00791,0,-70.67862768747788,-33.42289997628155,-70.63019713482005,-33.4628304747351,2026-03-04T00:00:00Z,2026-03-04T00:45:00Z,metro,volver a casa,female,San Miguel,Santiago,2.737,-180,no_income,STOP_0831,SEC_419,2
m00792,u0272,t00792,0,-70.69138616549968,-33.38619734718003,-70.71022316333972,-33.355446953580305,2026-03-03T19:24:00Z,2026-03-03T20:08:00Z,ride_hailing,Al trabajo,male,Providencia,San Miguel,2.363,-180,<200k,STOP_0699,SEC_139,3
m00793,u0462,t00793,0,-70.53574781323968,-33.315586953933625,-70.56903232499904,-33.28795569058395,2026-03-06T23:17:00Z,2026-03-06T23:24:00Z,taxi,Buscar o Dejar a alguien,unknown,Pudahuel,Estación Central,1.378,-180,<200k,STOP_2918,SEC_026,7
m00794,u0408,t00794,0,-70.65978845955567,-33.50120062560588,-70.66604308072037,-33.44879652629663,2026-03-02T08:06:00Z,2026-03-02T09:46:00Z,scooter,errand,unknown,Puente Alto,La Florida,2.379,-180,800k+,STOP_3852,SEC_279,4
m00795,u0084,t00795,0,-70.514864351404,-33.48390583609713,-70.51719534347792,-33.46806280744801,2026-03-03T06:25:00Z,2026-03-03T06:58:00Z,motorcycle,transfer,unknown,Independencia,Pudahuel,3.756,-180,no_income,STOP_0584,SEC_035,2
m00796,u0048,t00796,0,-70.59179692678862,-33.53784478647262,-70.64197118354173,-33.50524009726345,2026-03-07T20:54:00Z,2026-03-07T22:11:00Z,other,De compras,unknown,Quilicura,San Miguel,3.875,-180,400k-800k,STOP_0419,SEC_273,3
m00797,u0233,t00797,0,-70.51288431438502,-33.413666889579645,-70.52482350741074,-33.45310234338799,2026-03-05T07:25:00Z,2026-03-05T08:35:00Z,scooter,leisure,male,Vitacura,San Miguel,3.152,-180,<200k,STOP_0677,SEC_548,8
m00798,u0461,t00798,0,-70.58324202612788,-33.52666974331746,-70.55305310500985,-33.49544355120239,2026-03-04T23:44:00Z,2026-03-05T01:37:00Z,motorcycle,home,unknown,Santiago,Independencia,4.636,-180,no_income,STOP_0746,SEC_248,3
m00799,u0303,t00799,0,-70.66487184818928,-33.39444637314249,-70.70297802060439,-33.38000655770931,2026-03-05T14:22:00Z,2026-03-05T15:59:00Z,ride_hailing,transfer,male,Ñuñoa,Independencia,1.854,-180,400k-800k,STOP_3242,SEC_498,7
m00800,u0060,t00800,0,-70.79813326591189,-33.48412720667991,-70.84240439799005,-33.508018982462,2026-03-04T18:53:00Z,2026-03-04T19:09:00Z,car,Por trabajo,other,Ñuñoa,Maipú,2.867,-180,400k-800k,STOP_3506,SEC_214,3
m00801,u0525,t00801,0,-70.6594781663649,-33.36991919528466,-70.62441570625113,-33.37558275745479,2026-03-05T19:16:00Z,2026-03-05T20:05:00Z,bus,Visitar a alguien,unknown,Puente Alto,Ñuñoa,2.873,-180,<200k,STOP_3884,SEC_503,2
m00802,u0053,t00802,0,-70.78580961178322,-33.50494010972946,-70.77529352129048,-33.55228812104774,2026-03-04T08:27:00Z,2026-03-04T09:16:00Z,bicycle,Al estudio,female,Vitacura,Maipú,2.987,-180,no_income,STOP_2587,SEC_019,8
m00803,u0214,t00803,0,-70.5801646341291,-33.51703349058776,-70.58164458364574,-33.52034052757548,2026-03-05T01:59:00Z,2026-03-05T02:38:00Z,metro,shopping,unknown,Puente Alto,Quilicura,3.907,-180,no_income,STOP_1373,SEC_242,5
m00804,u0247,t00804,0,-70.69079855105562,-33.45931714394873,-70.64770862085653,-33.45309826042456,2026-03-06T00:46:00Z,2026-03-06T02:26:00Z,bus,education,female,Las Condes,Vitacura,2.826,-180,800k+,STOP_1045,SEC_121,8
m00805,u0045,t00805,0,-70.64858357554853,-33.46909553120008,-70.68090619613241,-33.46925664697358,2026-03-02T06:05:00Z,2026-03-02T06:32:00Z,ride_hailing,errand,unknown,Santiago,Vitacura,2.691,-180,800k+,STOP_1849,SEC_264,3
m00806,u0170,t00806,0,-70.79891537007407,-33.52894945415661,-70.78279691224456,-33.560696513715556,2026-03-05T22:58:00Z,2026-03-06T00:33:00Z,train,Trámites,male,Vitacura,Pudahuel,3.653,-180,200k-400k,STOP_3465,SEC_341,8
m00807,u0249,t00807,0,-70.80709778698113,-33.480366536731296,-70.7818725734328,-33.50612840468786,2026-03-04T09:57:00Z,2026-03-04T10:03:00Z,ride_hailing,Recreación,male,Ñuñoa,Estación Central,3.888,-180,no_income,STOP_2923,SEC_094,1
m00808,u0176,t00808,0,-70.57301357309015,-33.36484628079043,-70.5988302047962,-33.34275188907687,2026-03-05T20:33:00Z,2026-03-05T22:04:00Z,taxi,other,unknown,Maipú,Independencia,3.563,-180,no_income,STOP_3773,SEC_152,1
m00809,u0200,t00809,0,-70.47368447526827,-33.3949740184452,-70.49327238524894,-33.397496755411126,2026-03-06T17:46:00Z,2026-03-06T18:31:00Z,walk,De compras,unknown,Pudahuel,Puente Alto,1.844,-180,no_income,STOP_1763,SEC_341,3
m00810,u0520,t00810,0,-70.69186774543472,-33.46734305833475,-70.63739771459828,-33.48904182529977,2026-03-01T18:32:00Z,2026-03-01T18:42:00Z,car,Comer o Tomar algo,unknown,Ñuñoa,Santiago,1.991,-180,800k+,STOP_1827,SEC_051,3
m00811,u0198,t00811,0,-70.71580500489357,-33.57972621465318,-70.74168463503307,-33.5788016035818,2026-03-05T07:28:00Z,2026-03-05T07:56:00Z,ride_hailing,De compras,male,Santiago,Las Condes,1.651,-180,<200k,STOP_1618,SEC_100,4
m00812,u0490,t00812,0,-70.79377088135827,-33.441402256346834,-70.83670383554906,-33.46031958338163,2026-03-03T01:49:00Z,2026-03-03T02:03:00Z,metro,shopping,male,Puente Alto,Las Condes,4.008,-180,<200k,STOP_1303,SEC_258,2
m00813,u0136,t00813,0,-70.68494619288288,-33.60018459311881,-70.69501362464634,-33.61675749547841,2026-03-03T09:14:00Z,2026-03-03T09:52:00Z,scooter,Por estudio,male,San Miguel,Maipú,4.596,-180,400k-800k,STOP_1030,SEC_501,2
m00814,u0590,t00814,0,-70.58675284620239,-33.56985053528598,-70.648697074975,-33.613433662410635,2026-03-04T02:37:00Z,2026-03-04T02:45:00Z,train,education,male,Santiago,Maipú,1.544,-180,<200k,STOP_3764,SEC_302,7
m00815,u0144,t00815,0,-70.71740360553837,-33.55629282305895,-70.70729729790989,-33.561751683742,2026-03-03T09:50:00Z,2026-03-03T11:03:00Z,motorcycle,Recreación,unknown,San Miguel,Santiago,1.481,-180,no_income,STOP_1771,SEC_379,2
m00816,u0369,t00816,0,-70.68774419639284,-33.38687086929715,-70.70048999790721,-33.398384399839316,2026-03-07T03:58:00Z,2026-03-07T05:44:00Z,motorcycle,De compras,other,Maipú,Estación Central,3.436,-180,800k+,STOP_4261,SEC_166,7
m00817,u0094,t00817,0,-70.74301677148506,-33.377112920172124,-70.73595505752213,-33.39455558675875,2026-03-04T06:03:00Z,2026-03-04T07:02:00Z,bicycle,home,other,La Florida,Recoleta,4.734,-180,800k+,STOP_3386,SEC_508,1
m00818,u0257,t00818,0,-70.60620708724292,-33.539808324256974,-70.6396017224072,-33.517320264115675,2026-03-04T02:21:00Z,2026-03-04T03:26:00Z,taxi,De compras,female,La Florida,Recoleta,1.901,-180,400k-800k,STOP_0805,SEC_063,5
m00819,u0005,t00819,0,-70.65176200479246,-33.50832807891072,-70.60452809445239,-33.46298306428143,2026-03-03T07:08:00Z,2026-03-03T08:06:00Z,bicycle,other,other,Providencia,Puente Alto,3.414,-180,800k+,STOP_1343,SEC_326,6
m00820,u0160,t00820,0,-70.72401895368714,-33.240786529793695,-70.67397318402082,-33.25692217841164,2026-03-08T03:06:00Z,2026-03-08T03:53:00Z,scooter,Visitar a alguien,male,Ñuñoa,Estación Central,4.398,-180,800k+,STOP_0421,SEC_283,3
m00821,u0172,t00821,0,-70.54718196843059,-33.506026280209745,-70.52419395221915,-33.49202870842551,2026-03-02T15:21:00Z,2026-03-02T16:35:00Z,taxi,Otra actividad,male,Ñuñoa,Santiago,4.424,-180,<200k,STOP_1573,SEC_489,1
m00822,u0090,t00822,0,-70.68986202393836,-33.494799003184596,-70.72698476214718,-33.464251245220716,2026-03-01T09:33:00Z,2026-03-01T11:19:00Z,train,shopping,other,Maipú,La Florida,4.422,-180,200k-400k,STOP_4006,SEC_108,3
m00823,u0299,t00823,0,-70.59367084118148,-33.40214540774141,-70.63565523199341,-33.422146528247765,2026-03-07T01:25:00Z,2026-03-07T02:59:00Z,walk,transfer,other,Ñuñoa,Providencia,4.964,-180,200k-400k,STOP_1593,SEC_260,5
m00824,u0264,t00824,0,-70.69274088419115,-33.4146558047407,-70.6749283330715,-33.398834087799784,2026-03-06T03:40:00Z,2026-03-06T04:25:00Z,motorcycle,Visitar a alguien,unknown,Vitacura,Ñuñoa,1.118,-180,400k-800k,STOP_0711,SEC_174,1
m00825,u0525,t00825,0,-70.563668399992,-33.34080830779311,-70.60324924552039,-33.314516917317746,2026-03-06T03:17:00Z,2026-03-06T04:12:00Z,train,Trámites,other,Ñuñoa,Las Condes,2.086,-180,800k+,STOP_3617,SEC_388,4
m00826,u0317,t00826,0,-70.63708607083572,-33.324249996329705,-70.64263606079159,-33.28264418921647,2026-03-07T09:42:00Z,2026-03-07T11:24:00Z,car,Al estudio,other,Santiago,Quilicura,1.34,-180,200k-400k,STOP_4477,SEC_453,1
m00827,u0219,t00827,0,-70.69913299981918,-33.36478657661045,-70.71758078573858,-33.358840604826284,2026-03-08T04:02:00Z,2026-03-08T05:37:00Z,metro,Por estudio,other,Santiago,San Miguel,4.565,-180,800k+,STOP_4951,SEC_126,7
m00828,u0229,t00828,0,-70.79870670437812,-33.43178898165719,-70.79727481804386,-33.44205199284187,2026-03-07T17:16:00Z,2026-03-07T18:54:00Z,metro,De compras,unknown,Independencia,Ñuñoa,4.549,-180,<200k,STOP_4553,SEC_100,1
m00829,u0010,t00829,0,-70.64602246532561,-33.46229303181466,-70.6938554393811,-33.43221760260709,2026-03-05T11:52:00Z,2026-03-05T13:16:00Z,bus,Por estudio,male,Ñuñoa,Ñuñoa,3.157,-180,400k-800k,STOP_3611,SEC_480,8
m00830,u0180,t00830,0,-70.667944234198,-33.42440059968025,-70.69743907872991,-33.405624467675295,2026-03-04T12:50:00Z,2026-03-04T14:00:00Z,taxi,transfer,female,La Florida,La Florida,1.552,-180,800k+,STOP_1398,SEC_428,3
m00831,u0060,t00831,0,-70.81245440854667,-33.393860552057546,-70.75456470039653,-33.35481327572769,2026-03-06T17:36:00Z,2026-03-06T19:32:00Z,walk,other,male,Estación Central,Providencia,3.626,-180,400k-800k,STOP_4487,SEC_490,3
m00832,u0303,t00832,0,-70.69682461523364,-33.363149724540925,-70.67883994665189,-33.360607103949214,2026-03-07T08:41:00Z,2026-03-07T09:31:00Z,train,health,male,Puente Alto,Pudahuel,2.43,-180,800k+,STOP_3368,SEC_305,6
m00833,u0279,t00833,0,-70.69766965362146,-33.37589970233895,-70.74315464941829,-33.411950586580225,2026-03-06T07:32:00Z,2026-03-06T08:11:00Z,ride_hailing,transfer,male,Recoleta,Quilicura,4.409,-180,800k+,STOP_4407,SEC_130,8
m00834,u0136,t00834,0,-70.79914767187178,-33.46707914049097,-70.80328852373732,-33.456990217074434,2026-03-06T10:58:00Z,2026-03-06T11:14:00Z,car,volver a casa,female,Recoleta,Quilicura,4.037,-180,no_income,STOP_3018,SEC_120,7
m00835,u0554,t00835,0,-70.72100282741424,-33.429947283418514,-70.79540512147098,-33.38113443284877,2026-03-06T10:25:00Z,2026-03-06T12:06:00Z,other,Trámites,unknown,Puente Alto,Las Condes,1.256,-180,no_income,STOP_4197,SEC_195,1
m00836,u0540,t00836,0,-70.67832201962001,-33.389292954732866,-70.71054057965755,-33.39851231226313,2026-03-01T18:58:00Z,2026-03-01T19:17:00Z,other,transfer,female,Vitacura,Pudahuel,2.389,-180,200k-400k,STOP_3018,SEC_576,3
m00837,u0547,t00837,0,-70.48736465498612,-33.560494428089925,-70.45219251887664,-33.57944815500595,2026-03-06T16:21:00Z,2026-03-06T16:45:00Z,train,Por estudio,male,Ñuñoa,Vitacura,2.426,-180,200k-400k,STOP_2805,SEC_376,2
m00838,u0239,t00838,0,-70.62029948537922,-33.469881187356066,-70.60093663018048,-33.46713520586884,2026-03-03T16:40:00Z,2026-03-03T18:30:00Z,bicycle,Buscar o Dejar a alguien,unknown,Pudahuel,Pudahuel,1.026,-180,800k+,STOP_4735,SEC_449,3
m00839,u0310,t00839,0,-70.42997821006293,-33.55018918746529,-70.39463854701383,-33.58556125594756,2026-03-04T06:29:00Z,2026-03-04T07:49:00Z,train,home,other,Puente Alto,La Florida,1.099,-180,<200k,STOP_3571,SEC_287,5
m00840,u0514,t00840,0,-70.65504553313362,-33.458836173553934,-70.61126852912847,-33.48802934357741,2026-03-02T11:06:00Z,2026-03-02T12:21:00Z,ride_hailing,Buscar o dejar algo,male,Recoleta,Recoleta,2.01,-180,no_income,STOP_1017,SEC_251,2
