movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index,mode,purpose,day_type,time_period,user_gender,trip_weight,origin_municipality,destination_municipality,household_id,source_person_id,stage_count,activity_destination,travel_time_min,fare_amount
m00708,u0285,t00708,0,-70.67143221680047,-33.42996429597914,-70.68538312404851,-33.42193107005436,2026-03-04T08:57:00-03:00,2026-03-04T10:35:00-03:00,88b2c55401fffff,88b2c5540dfffff,bicycle,other,holiday,night,male,3.817,Independencia,Pudahuel,H00367,P00310,4,recreación,98.0,1200.0
m00709,u0279,t00709,0,-70.64928949699905,-33.55611168826549,-70.64024711343497,-33.592493252236764,2026-03-05T03:08:00-03:00,2026-03-05T04:11:00-03:00,88b2c546e7fffff,88b2c544c3fffff,bicycle,education,holiday,midday,unknown,1.729,Puente Alto,Ñuñoa,H00214,P00460,3,estudio,63.0,800.0
m00710,u0407,t00710,0,-70.57520412565363,-33.45185869686803,-70.51149498741285,-33.439034265604406,2026-03-07T19:13:00-03:00,2026-03-07T19:28:00-03:00,88b2c50b0dfffff,88b2c50a0dfffff,car,education,weekend,night,other,1.558,Pudahuel,Independencia,H00525,P00522,2,estudio,15.0,1520.0
m00711,u0313,t00711,0,-70.52222637637252,-33.289719247167895,-70.529100728332,-33.210924699896786,2026-03-03T00:24:00-03:00,2026-03-03T01:50:00-03:00,88b2c5c5bbfffff,88b2c5c467fffff,ride_hailing,work,holiday,morning,female,1.846,Quilicura,La Florida,H00281,P00254,2,salud,86.0,760.0
m00712,u0436,t00712,0,-70.66022502445041,-33.38406403041633,-70.61305151206165,-33.34355892887847,2026-03-04T12:59:00-03:00,2026-03-04T14:49:00-03:00,88b2c55605fffff,88b2c5cc95fffff,metro,health,holiday,afternoon,female,4.464,Estación Central,Recoleta,H00299,P00420,1,salud,110.0,800.0
m00713,u0458,t00713,0,-70.57846839278284,-33.436423476388576,-70.55609359009054,-33.41487303978175,2026-03-05T11:04:00-03:00,2026-03-05T11:34:00-03:00,88b2c50b45fffff,88b2c519abfffff,car,work,holiday,midday,unknown,2.287,San Miguel,Ñuñoa,H00404,P00304,1,salud,30.0,800.0
m00714,u0552,t00714,0,-70.73017669462668,-33.485124312808395,-70.78886637436615,-33.48769253174063,2026-03-05T05:47:00-03:00,2026-03-05T06:10:00-03:00,88b2c555adfffff,88b2c542e3fffff,bicycle,transfer,weekday,afternoon,unknown,1.597,Ñuñoa,Maipú,H00113,P00479,3,compra,23.0,0.0
m00715,u0479,t00715,0,-70.58340445472737,-33.481565828149556,-70.62748993589791,-33.53972840695966,2026-03-01T11:09:00-03:00,2026-03-01T12:38:00-03:00,88b2c50b35fffff,88b2c546c5fffff,other,shopping,weekend,evening,male,2.915,Recoleta,Independencia,H00336,P00114,4,estudio,89.0,1200.0
m00716,u0310,t00716,0,-70.7361991523827,-33.620335831136,-70.76954298770549,-33.66000442301301,2026-03-03T06:16:00-03:00,2026-03-03T06:59:00-03:00,88b2c545a9fffff,88b2c57b65fffff,train,other,holiday,midday,unknown,2.235,La Florida,Las Condes,H00452,P00437,2,estudio,43.0,0.0
m00717,u0295,t00717,0,-70.55093400639119,-33.42938876632631,-70.5851274030685,-33.39090498064323,2026-03-05T18:31:00-03:00,2026-03-05T19:58:00-03:00,88b2c519b5fffff,88b2c51931fffff,bus,transfer,holiday,midday,female,4.056,Las Condes,Maipú,H00465,P00357,1,trabajo,87.0,800.0
m00718,u0141,t00718,0,-70.43893591226067,-33.38236135132146,-70.44254750210494,-33.4060540337252,2026-03-06T02:36:00-03:00,2026-03-06T04:01:00-03:00,88b2c50367fffff,88b2c5014dfffff,bus,shopping,weekend,night,unknown,4.957,Pudahuel,Estación Central,H00134,P00270,3,trabajo,85.0,1520.0
m00719,u0359,t00719,0,-70.67220838879713,-33.57604954617365,-70.64762262687385,-33.59702710911857,2026-03-06T09:23:00-03:00,2026-03-06T09:58:00-03:00,88b2c54411fffff,88b2c54489fffff,other,health,weekday,morning,female,2.87,Providencia,Las Condes,H00032,P00221,3,compra,35.0,1520.0
m00720,u0083,t00720,0,-70.87925434908074,-33.50291335138455,-70.82904801241256,-33.50788286565507,2026-03-08T04:33:00-03:00,2026-03-08T04:42:00-03:00,88b2c54151fffff,88b2c54003fffff,taxi,home,weekday,afternoon,other,2.533,Puente Alto,Recoleta,H00116,P00421,1,compra,9.0,760.0
m00721,u0558,t00721,0,-70.71480729332448,-33.542597170578674,-70.70248028977548,-33.57445855834407,2026-03-05T23:04:00-03:00,2026-03-06T00:12:00-03:00,88b2c54715fffff,88b2c5442bfffff,bicycle,home,weekend,night,unknown,2.044,Independencia,Las Condes,H00491,P00208,3,salud,68.0,800.0
m00722,u0507,t00722,0,-70.53681248657107,-33.527228095584704,-70.5546396688132,-33.56403115762125,2026-03-05T07:23:00-03:00,2026-03-05T08:14:00-03:00,88b2c50837fffff,88b2c509b1fffff,ride_hailing,errand,weekend,morning,other,4.88,Vitacura,Independencia,H00159,P00019,1,recreación,51.0,900.0
m00723,u0071,t00723,0,-70.60469232129748,-33.44572146985425,-70.68798197104267,-33.447235692037694,2026-03-03T13:47:00-03:00,2026-03-03T15:30:00-03:00,88b2c556b3fffff,88b2c55435fffff,car,errand,holiday,night,unknown,2.675,Recoleta,Providencia,H00034,P00568,1,compra,103.0,1200.0
m00724,u0471,t00724,0,-70.6351086401325,-33.61675217239908,-70.63228505711581,-33.64349805603924,2026-03-03T20:13:00-03:00,2026-03-03T20:59:00-03:00,88b2c54495fffff,88b2c57167fffff,metro,shopping,weekday,evening,male,1.301,Estación Central,Recoleta,H00358,P00268,2,trabajo,46.0,760.0
m00725,u0070,t00725,0,-70.55913316440451,-33.40085836493144,-70.55810235665672,-33.4230889223248,2026-03-07T00:48:00-03:00,2026-03-07T01:21:00-03:00,88b2c519e3fffff,88b2c519a3fffff,metro,home,weekend,midday,male,4.861,Quilicura,La Florida,H00528,P00098,3,trabajo,33.0,900.0
m00726,u0432,t00726,0,-70.61155465607516,-33.389691594405306,-70.6042375059336,-33.41312732518972,2026-03-04T12:44:00-03:00,2026-03-04T14:27:00-03:00,88b2c556cdfffff,88b2c55689fffff,taxi,transfer,weekday,afternoon,male,4.824,Ñuñoa,Independencia,H00134,P00135,3,estudio,103.0,1520.0
m00727,u0052,t00727,0,-70.53822748125488,-33.470088207042956,-70.45397786934674,-33.454417400627925,2026-03-06T06:12:00-03:00,2026-03-06T07:41:00-03:00,88b2c5084dfffff,88b2c50123fffff,car,shopping,holiday,afternoon,female,2.461,Quilicura,Santiago,H00025,P00497,3,estudio,89.0,1200.0
m00728,u0292,t00728,0,-70.5680576323353,-33.648456680798766,-70.51843377048758,-33.65542045151363,2026-03-02T02:51:00-03:00,2026-03-02T04:07:00-03:00,88b2c57021fffff,88b2c570e9fffff,car,errand,weekday,morning,male,2.067,Maipú,San Miguel,H00084,P00198,1,trabajo,76.0,1200.0
m00729,u0394,t00729,0,-70.5078299547263,-33.52971349008019,-70.4764275179963,-33.535070649117,2026-03-02T03:33:00-03:00,2026-03-02T05:27:00-03:00,88b2c508e3fffff,88b2c5088bfffff,ride_hailing,shopping,weekday,night,female,3.562,Recoleta,San Miguel,H00076,P00168,2,salud,114.0,1520.0
m00730,u0437,t00730,0,-70.62412039160937,-33.35136784527179,-70.66260347681224,-33.33345946835252,2026-03-02T18:11:00-03:00,2026-03-02T19:46:00-03:00,88b2c5ccb1fffff,88b2c5cdd3fffff,bus,errand,weekday,morning,unknown,4.23,Las Condes,Ñuñoa,H00122,P00292,3,estudio,95.0,1520.0
m00731,u0251,t00731,0,-70.5694740598506,-33.672239542458286,-70.58999384981847,-33.67650073070527,2026-03-02T14:47:00-03:00,2026-03-02T16:31:00-03:00,88b2c571c7fffff,88b2c571e1fffff,taxi,health,weekday,night,female,2.743,San Miguel,Maipú,H00108,P00017,3,salud,104.0,900.0
m00732,u0552,t00732,0,-70.69071270730858,-33.47780187297548,-70.69450649158571,-33.4861494860292,2026-03-05T11:58:00-03:00,2026-03-05T13:34:00-03:00,88b2c5558bfffff,88b2c55583fffff,taxi,leisure,weekend,morning,female,1.989,Independencia,Independencia,H00382,P00336,1,estudio,96.0,1520.0
m00733,u0464,t00733,0,-70.7201460811559,-33.54440006227738,-70.75116236611632,-33.530286551610274,2026-03-05T17:02:00-03:00,2026-03-05T17:53:00-03:00,88b2c5473bfffff,88b2c54729fffff,other,errand,weekend,morning,other,1.856,Vitacura,San Miguel,H00133,P00024,4,trabajo,51.0,800.0
m00734,u0124,t00734,0,-70.4893232359581,-33.38563437587322,-70.46930465495869,-33.36558844056649,2026-03-05T03:43:00-03:00,2026-03-05T03:55:00-03:00,88b2c518ebfffff,88b2c51aa3fffff,scooter,work,weekend,afternoon,other,1.97,Estación Central,Recoleta,H00328,P00501,1,trabajo,12.0,1200.0
m00735,u0402,t00735,0,-70.63837953236772,-33.50400911617148,-70.6241031783991,-33.50842132115674,2026-03-03T06:37:00-03:00,2026-03-03T07:51:00-03:00,88b2c54659fffff,88b2c50967fffff,bicycle,transfer,holiday,morning,female,1.031,Quilicura,Estación Central,H00241,P00257,4,compra,74.0,1520.0
m00736,u0438,t00736,0,-70.57951194341376,-33.417683678341156,-70.62304425513595,-33.41526544507254,2026-03-05T06:52:00-03:00,2026-03-05T08:24:00-03:00,88b2c519a5fffff,88b2c556e3fffff,metro,education,weekend,night,other,4.004,San Miguel,Puente Alto,H00392,P00130,3,compra,92.0,0.0
m00737,u0200,t00737,0,-70.64762599855885,-33.40476316646647,-70.599753330195,-33.42821687335847,2026-03-02T02:03:00-03:00,2026-03-02T04:02:00-03:00,88b2c55633fffff,88b2c55695fffff,other,home,weekday,evening,female,0.972,Vitacura,Vitacura,H00393,P00272,1,compra,119.0,1520.0
m00738,u0442,t00738,0,-70.71865156509199,-33.303101932821605,-70.71455915173964,-33.32892242411654,2026-03-04T13:26:00-03:00,2026-03-04T14:49:00-03:00,88b2c5cd0bfffff,88b2c5cde1fffff,ride_hailing,home,weekend,night,unknown,2.292,Providencia,Estación Central,H00355,P00105,2,recreación,83.0,1200.0
m00739,u0539,t00739,0,-70.65890171074176,-33.466235355494035,-70.72806455661144,-33.443160930435035,2026-03-02T08:02:00-03:00,2026-03-02T09:12:00-03:00,88b2c554e7fffff,88b2c5551dfffff,car,leisure,holiday,morning,female,4.257,Estación Central,Recoleta,H00535,P00192,2,salud,70.0,1520.0
m00740,u0490,t00740,0,-70.51640059822323,-33.41991645043019,-70.51845431255703,-33.406568188553855,2026-03-01T18:53:00-03:00,2026-03-01T20:04:00-03:00,88b2c51993fffff,88b2c51999fffff,motorcycle,shopping,weekend,morning,other,2.318,Las Condes,Las Condes,H00117,P00078,4,salud,71.0,1200.0
m00741,u0457,t00741,0,-70.60447599257205,-33.5688044383302,-70.59322773433513,-33.5551454851777,2026-03-02T09:49:00-03:00,2026-03-02T10:07:00-03:00,88b2c54691fffff,88b2c546d3fffff,taxi,home,weekday,night,other,1.826,Puente Alto,Puente Alto,H00314,P00401,3,trabajo,18.0,0.0
m00742,u0380,t00742,0,-70.83114731597304,-33.354766914936505,-70.79223562151562,-33.34634128447474,2026-03-02T00:40:00-03:00,2026-03-02T00:45:00-03:00,88b2c5500dfffff,88b2c55059fffff,walk,transfer,holiday,evening,male,4.767,Vitacura,Santiago,H00236,P00585,2,compra,5.0,760.0
m00743,u0162,t00743,0,-70.68152444565762,-33.51084070784571,-70.69502350178269,-33.50945460957126,2026-03-04T14:16:00-03:00,2026-03-04T14:26:00-03:00,88b2c54661fffff,88b2c54665fffff,taxi,education,holiday,morning,other,1.069,Pudahuel,Independencia,H00319,P00291,4,salud,10.0,0.0
m00744,u0477,t00744,0,-70.48177062072952,-33.49486033312702,-70.44865309003163,-33.47396797640234,2026-03-05T01:41:00-03:00,2026-03-05T03:30:00-03:00,88b2c50aabfffff,88b2c50ad5fffff,scooter,other,weekday,afternoon,male,4.482,Quilicura,Ñuñoa,H00083,P00059,1,compra,109.0,900.0
m00745,u0218,t00745,0,-70.681379686185,-33.45177982358794,-70.67389400671419,-33.42372656075726,2026-03-05T12:02:00-03:00,2026-03-05T13:37:00-03:00,88b2c55431fffff,88b2c55409fffff,scooter,transfer,weekend,night,other,0.779,Independencia,Vitacura,H00191,P00044,4,recreación,95.0,800.0
m00746,u0319,t00746,0,-70.84004786917342,-33.57503074762719,-70.89265005353492,-33.54769390747147,2026-03-04T07:52:00-03:00,2026-03-04T08:26:00-03:00,88b2c54e69fffff,88b2c54adbfffff,ride_hailing,home,weekend,midday,female,2.361,Recoleta,Independencia,H00564,P00499,4,compra,34.0,800.0
m00747,u0188,t00747,0,-70.47069511145774,-33.431698397685686,-70.52730178239705,-33.43472173516407,2026-03-02T11:38:00-03:00,2026-03-02T12:31:00-03:00,88b2c50a5bfffff,88b2c50a61fffff,other,leisure,weekday,night,other,3.343,Las Condes,La Florida,H00480,P00208,2,estudio,53.0,1200.0
m00748,u0187,t00748,0,-70.59176074901872,-33.372602698166,-70.54685835421274,-33.330992916268734,2026-03-01T09:30:00-03:00,2026-03-01T10:30:00-03:00,88b2c51905fffff,88b2c51b15fffff,scooter,health,weekday,morning,unknown,2.165,Estación Central,Las Condes,H00255,P00177,1,recreación,60.0,1200.0
m00749,u0094,t00749,0,-70.66700128588127,-33.426565294120216,-70.619161918746,-33.419711473668244,2026-03-06T05:41:00-03:00,2026-03-06T06:14:00-03:00,88b2c5540bfffff,88b2c55685fffff,other,work,holiday,midday,unknown,2.906,Recoleta,Providencia,H00066,P00061,4,estudio,33.0,0.0
m00750,u0576,t00750,0,-70.69714177360821,-33.5771118051343,-70.68422540439202,-33.55814051935733,2026-03-08T03:06:00-03:00,2026-03-08T03:59:00-03:00,88b2c54407fffff,88b2c54409fffff,taxi,shopping,weekend,evening,male,1.418,Independencia,Independencia,H00389,P00398,4,compra,53.0,1520.0
m00751,u0088,t00751,0,-70.55176480702082,-33.459904743546375,-70.49193653817362,-33.451442106821325,2026-03-03T05:12:00-03:00,2026-03-03T05:56:00-03:00,88b2c50b1dfffff,88b2c50a1dfffff,other,errand,holiday,morning,male,3.061,Puente Alto,Pudahuel,H00180,P00037,2,trabajo,44.0,800.0
m00752,u0051,t00752,0,-70.71419834002262,-33.39063768776165,-70.67193394606096,-33.38322748653712,2026-03-02T16:23:00-03:00,2026-03-02T17:47:00-03:00,88b2c55701fffff,88b2c55629fffff,car,work,weekend,afternoon,male,1.106,Estación Central,Ñuñoa,H00197,P00542,1,trabajo,84.0,1200.0
m00753,u0561,t00753,0,-70.5451743575484,-33.600239101277275,-70.51782920836922,-33.622311660984785,2026-03-03T10:20:00-03:00,2026-03-03T11:52:00-03:00,88b2c57227fffff,88b2c57051fffff,other,leisure,weekend,night,unknown,4.082,La Florida,Santiago,H00058,P00124,2,trabajo,92.0,900.0
m00754,u0333,t00754,0,-70.60578047142756,-33.53598128110542,-70.64223293097692,-33.514940755955074,2026-03-02T18:01:00-03:00,2026-03-02T18:17:00-03:00,88b2c50937fffff,88b2c54657fffff,bus,education,holiday,morning,unknown,3.127,Las Condes,Maipú,H00173,P00041,1,compra,16.0,800.0
m00755,u0262,t00755,0,-70.63553180745126,-33.37987651167348,-70.56627465740996,-33.29451767982625,2026-03-02T19:32:00-03:00,2026-03-02T20:30:00-03:00,88b2c5561dfffff,88b2c5ce93fffff,bus,other,weekday,afternoon,other,2.669,Las Condes,Pudahuel,H00128,P00420,3,recreación,58.0,760.0
m00756,u0442,t00756,0,-70.64544851946644,-33.42839236526422,-70.62399646217811,-33.439636217507925,2026-03-04T17:04:00-03:00,2026-03-04T19:02:00-03:00,88b2c556a5fffff,88b2c556b5fffff,ride_hailing,transfer,weekend,midday,unknown,0.746,Independencia,Recoleta,H00020,P00212,3,trabajo,118.0,760.0
m00757,u0229,t00757,0,-70.67749680367142,-33.417042273429864,-70.69293035465589,-33.41491243196712,2026-03-06T17:54:00-03:00,2026-03-06T19:38:00-03:00,88b2c55447fffff,88b2c55469fffff,car,health,weekday,midday,female,2.749,Pudahuel,Providencia,H00351,P00417,2,recreación,104.0,1200.0
m00758,u0076,t00758,0,-70.55543598797907,-33.30124041539014,-70.58216678819127,-33.31462657332056,2026-03-06T05:39:00-03:00,2026-03-06T07:15:00-03:00,88b2c51b41fffff,88b2c51b67fffff,taxi,work,weekday,afternoon,unknown,3.036,Las Condes,Providencia,H00581,P00023,3,recreación,96.0,760.0
m00759,u0437,t00759,0,-70.74653428321018,-33.412515777719506,-70.73626293194962,-33.42715637476636,2026-03-07T23:14:00-03:00,2026-03-08T00:43:00-03:00,88b2c5554dfffff,88b2c55543fffff,train,home,holiday,night,unknown,1.696,Independencia,Providencia,H00075,P00516,3,trabajo,89.0,760.0
m00760,u0105,t00760,0,-70.82219251268302,-33.39736895916535,-70.88903487607655,-33.351035474821785,2026-03-03T18:02:00-03:00,2026-03-03T18:07:00-03:00,88b2c551d9fffff,88b2c55141fffff,metro,work,weekday,afternoon,other,3.549,Estación Central,Pudahuel,H00031,P00185,1,trabajo,5.0,0.0
m00761,u0331,t00761,0,-70.59855598771075,-33.233140357822535,-70.57056905669664,-33.25332948835436,2026-03-04T16:44:00-03:00,2026-03-04T18:41:00-03:00,88b2c5c52dfffff,88b2c5c533fffff,walk,errand,weekend,evening,other,0.845,San Miguel,Pudahuel,H00060,P00453,2,recreación,117.0,1520.0
m00762,u0569,t00762,0,-70.59687616719329,-33.46710436464724,-70.63501899978105,-33.481326778848235,2026-03-03T21:53:00-03:00,2026-03-03T23:22:00-03:00,88b2c50b21fffff,88b2c554b9fffff,bus,transfer,weekend,afternoon,unknown,1.439,Estación Central,Puente Alto,H00327,P00561,4,compra,89.0,800.0
m00763,u0561,t00763,0,-70.61197588474882,-33.51383062108948,-70.59715156039584,-33.561455405801425,2026-03-01T13:03:00-03:00,2026-03-01T14:50:00-03:00,88b2c5092bfffff,88b2c54699fffff,train,work,holiday,morning,other,3.819,Las Condes,Independencia,H00495,P00321,4,trabajo,107.0,800.0
m00764,u0216,t00764,0,-70.61922716303819,-33.41577628814023,-70.64009197653252,-33.4385046398765,2026-03-03T23:16:00-03:00,2026-03-04T01:05:00-03:00,88b2c5568dfffff,88b2c556a7fffff,metro,leisure,weekend,morning,unknown,1.162,Puente Alto,Santiago,H00185,P00200,4,recreación,109.0,800.0
m00765,u0468,t00765,0,-70.69205403783376,-33.41488071764889,-70.70263078634274,-33.46613271443749,2026-03-03T01:46:00-03:00,2026-03-03T02:20:00-03:00,88b2c55469fffff,88b2c555c7fffff,taxi,home,holiday,evening,female,1.605,San Miguel,San Miguel,H00070,P00187,4,compra,34.0,900.0
m00766,u0367,t00766,0,-70.58125172956144,-33.4921372313557,-70.61152812447204,-33.473183090379344,2026-03-04T14:25:00-03:00,2026-03-04T14:31:00-03:00,88b2c5095dfffff,88b2c55499fffff,motorcycle,education,holiday,afternoon,other,3.429,Puente Alto,Ñuñoa,H00057,P00411,1,salud,6.0,800.0
m00767,u0287,t00767,0,-70.66455581267545,-33.53259176156439,-70.67100498992268,-33.44860084490927,2026-03-02T08:33:00-03:00,2026-03-02T09:53:00-03:00,88b2c54639fffff,88b2c5543bfffff,bus,health,holiday,evening,male,3.78,Providencia,Quilicura,H00364,P00003,2,salud,80.0,900.0
m00768,u0083,t00768,0,-70.70871135608151,-33.265212446232795,-70.63313617424082,-33.27621281004231,2026-03-06T10:35:00-03:00,2026-03-06T11:32:00-03:00,88b2c5cf3dfffff,88b2c5cc5bfffff,bus,transfer,holiday,evening,unknown,0.732,La Florida,La Florida,H00214,P00088,2,estudio,57.0,760.0
m00769,u0225,t00769,0,-70.69118913122554,-33.42385252236896,-70.6357867461436,-33.47385526035867,2026-03-07T03:35:00-03:00,2026-03-07T03:42:00-03:00,88b2c55463fffff,88b2c55487fffff,car,leisure,weekday,midday,unknown,1.07,Maipú,Quilicura,H00211,P00388,3,estudio,7.0,760.0
m00770,u0391,t00770,0,-70.45793603012241,-33.50858283051217,-70.44375687192259,-33.48158284057928,2026-03-07T23:24:00-03:00,2026-03-08T00:00:00-03:00,88b2c50ab3fffff,88b2c50ad7fffff,car,errand,weekday,night,unknown,2.508,Las Condes,San Miguel,H00143,P00015,4,trabajo,36.0,1520.0
m00771,u0591,t00771,0,-70.83349760820454,-33.37672557581764,-70.83450937882714,-33.39853332458554,2026-03-01T20:15:00-03:00,2026-03-01T22:13:00-03:00,88b2c5503dfffff,88b2c551ddfffff,car,home,weekend,morning,female,3.168,Puente Alto,La Florida,H00537,P00173,3,compra,118.0,800.0
m00772,u0002,t00772,0,-70.61002118957042,-33.45873161212491,-70.5762531419427,-33.4197512042083,2026-03-02T01:45:00-03:00,2026-03-02T02:31:00-03:00,88b2c554d1fffff,88b2c519a5fffff,walk,education,weekend,morning,male,2.542,Puente Alto,Estación Central,H00224,P00388,3,recreación,46.0,1520.0
m00773,u0430,t00773,0,-70.82791104276237,-33.47023051570543,-70.78271222699806,-33.47869138713913,2026-03-08T00:22:00-03:00,2026-03-08T00:57:00-03:00,88b2c54223fffff,88b2c542ebfffff,walk,transfer,holiday,evening,female,3.412,Vitacura,Estación Central,H00424,P00150,1,salud,35.0,1520.0
m00774,u0507,t00774,0,-70.67082333383229,-33.40501817024684,-70.70401606912058,-33.423972640919324,2026-03-07T04:30:00-03:00,2026-03-07T05:50:00-03:00,88b2c55449fffff,88b2c55465fffff,walk,home,holiday,morning,unknown,3.902,La Florida,La Florida,H00445,P00558,3,salud,80.0,1200.0
m00775,u0570,t00775,0,-70.70336274851542,-33.55335058145854,-70.70646030322071,-33.55868930813091,2026-03-05T08:52:00-03:00,2026-03-05T10:13:00-03:00,88b2c54469fffff,88b2c54461fffff,car,leisure,weekday,morning,male,4.773,Puente Alto,Puente Alto,H00035,P00584,4,trabajo,81.0,900.0
m00776,u0254,t00776,0,-70.86850282966799,-33.42178982368663,-70.94138115885072,-33.399056520858544,2026-03-03T12:01:00-03:00,2026-03-03T12:44:00-03:00,88b2c551a1fffff,88b2c55a17fffff,taxi,leisure,weekday,evening,other,2.074,Puente Alto,Independencia,H00149,P00020,4,compra,43.0,1520.0
m00777,u0071,t00777,0,-70.62109624095662,-33.296963615381465,-70.57617215654618,-33.303786234304134,2026-03-04T20:58:00-03:00,2026-03-04T22:40:00-03:00,88b2c5cea7fffff,88b2c51b69fffff,car,leisure,weekday,night,male,1.234,Recoleta,Las Condes,H00537,P00104,3,recreación,102.0,0.0
m00778,u0162,t00778,0,-70.69800380621922,-33.412705787024215,-70.61540283591118,-33.42760752810803,2026-03-04T23:59:00-03:00,2026-03-05T01:10:00-03:00,88b2c55469fffff,88b2c55687fffff,other,work,weekend,afternoon,unknown,1.688,Ñuñoa,Puente Alto,H00529,P00544,1,trabajo,71.0,800.0
m00779,u0510,t00779,0,-70.86992063425612,-33.48009696830268,-70.8667173292712,-33.486061916392046,2026-03-07T04:21:00-03:00,2026-03-07T04:44:00-03:00,88b2c5433bfffff,88b2c5406dfffff,scooter,education,weekend,midday,unknown,1.167,Vitacura,Quilicura,H00248,P00019,1,estudio,23.0,1200.0
m00780,u0526,t00780,0,-70.57604319092258,-33.490568422434265,-70.6610435959187,-33.528724077969294,2026-03-04T22:56:00-03:00,2026-03-04T23:38:00-03:00,88b2c5095dfffff,88b2c54639fffff,car,work,weekday,evening,unknown,2.274,Puente Alto,Vitacura,H00093,P00291,3,salud,42.0,0.0
m00781,u0382,t00781,0,-70.5164993822011,-33.482827197867614,-70.49214376153802,-33.4709162497988,2026-03-01T10:37:00-03:00,2026-03-01T12:19:00-03:00,88b2c5085dfffff,88b2c50aedfffff,scooter,shopping,holiday,midday,other,4.427,Puente Alto,Puente Alto,H00178,P00569,4,trabajo,102.0,760.0
m00782,u0073,t00782,0,-70.51098756577034,-33.470317014243825,-70.5471511324163,-33.52391881205917,2026-03-06T03:31:00-03:00,2026-03-06T03:46:00-03:00,88b2c50a37fffff,88b2c509cbfffff,motorcycle,errand,weekday,midday,female,2.062,Santiago,Puente Alto,H00569,P00353,4,estudio,15.0,0.0
