movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index
m00739,u0539,t00739,0,-70.65890171074176,-33.466235355494035,-70.72806455661144,-33.443160930435035,2026-03-02T08:02:00Z,2026-03-02T09:12:00Z,88b2c554e7fffff,88b2c5551dfffff
m00740,u0490,t00740,0,-70.51640059822323,-33.41991645043019,-70.51845431255703,-33.406568188553855,2026-03-01T18:53:00Z,2026-03-01T20:04:00Z,88b2c51993fffff,88b2c51999fffff
m00741,u0457,t00741,0,-70.60447599257205,-33.5688044383302,-70.59322773433513,-33.5551454851777,2026-03-02T09:49:00Z,2026-03-02T10:07:00Z,88b2c54691fffff,88b2c546d3fffff
m00742,u0380,t00742,0,-70.83114731597304,-33.354766914936505,-70.79223562151562,-33.34634128447474,2026-03-02T00:40:00Z,2026-03-02T00:45:00Z,88b2c5500dfffff,88b2c55059fffff
m00743,u0162,t00743,0,-70.68152444565762,-33.51084070784571,-70.69502350178269,-33.50945460957126,2026-03-04T14:16:00Z,2026-03-04T14:26:00Z,88b2c54661fffff,88b2c54665fffff
m00744,u0477,t00744,0,-70.48177062072952,-33.49486033312702,-70.44865309003163,-33.47396797640234,2026-03-05T01:41:00Z,2026-03-05T03:30:00Z,88b2c50aabfffff,88b2c50ad5fffff
m00745,u0218,t00745,0,-70.681379686185,-33.45177982358794,-70.67389400671419,-33.42372656075726,2026-03-05T12:02:00Z,2026-03-05T13:37:00Z,88b2c55431fffff,88b2c55409fffff
m00746,u0319,t00746,0,-70.84004786917342,-33.57503074762719,-70.89265005353492,-33.54769390747147,2026-03-04T07:52:00Z,2026-03-04T08:26:00Z,88b2c54e69fffff,88b2c54adbfffff
m00747,u0188,t00747,0,-70.47069511145774,-33.431698397685686,-70.52730178239705,-33.43472173516407,2026-03-02T11:38:00Z,2026-03-02T12:31:00Z,88b2c50a5bfffff,88b2c50a61fffff
m00748,u0187,t00748,0,-70.59176074901872,-33.372602698166,-70.54685835421274,-33.330992916268734,2026-03-01T09:30:00Z,2026-03-01T10:30:00Z,88b2c51905fffff,88b2c51b15fffff
m00749,u0094,t00749,0,-70.66700128588127,-33.426565294120216,-70.619161918746,-33.419711473668244,2026-03-06T05:41:00Z,2026-03-06T06:14:00Z,88b2c5540bfffff,88b2c55685fffff
m00750,u0576,t00750,0,-70.69714177360821,-33.5771118051343,-70.68422540439202,-33.55814051935733,2026-03-08T03:06:00Z,2026-03-08T03:59:00Z,88b2c54407fffff,88b2c54409fffff
m00751,u0088,t00751,0,-70.55176480702082,-33.459904743546375,-70.49193653817362,-33.451442106821325,2026-03-03T05:12:00Z,2026-03-03T05:56:00Z,88b2c50b1dfffff,88b2c50a1dfffff
m00752,u0051,t00752,0,-70.71419834002262,-33.39063768776165,-70.67193394606096,-33.38322748653712,2026-03-02T16:23:00Z,2026-03-02T17:47:00Z,88b2c55701fffff,88b2c55629fffff
m00753,u0561,t00753,0,-70.5451743575484,-33.600239101277275,-70.51782920836922,-33.622311660984785,2026-03-03T10:20:00Z,2026-03-03T11:52:00Z,88b2c57227fffff,88b2c57051fffff
m00754,u0333,t00754,0,-70.60578047142756,-33.53598128110542,-70.64223293097692,-33.514940755955074,2026-03-02T18:01:00Z,2026-03-02T18:17:00Z,88b2c50937fffff,88b2c54657fffff
m00755,u0262,t00755,0,-70.63553180745126,-33.37987651167348,-70.56627465740996,-33.29451767982625,2026-03-02T19:32:00Z,2026-03-02T20:30:00Z,88b2c5561dfffff,88b2c5ce93fffff
m00756,u0442,t00756,0,-70.64544851946644,-33.42839236526422,-70.62399646217811,-33.439636217507925,2026-03-04T17:04:00Z,2026-03-04T19:02:00Z,88b2c556a5fffff,88b2c556b5fffff
m00757,u0229,t00757,0,-70.67749680367142,-33.417042273429864,-70.69293035465589,-33.41491243196712,2026-03-06T17:54:00Z,2026-03-06T19:38:00Z,88b2c55447fffff,88b2c55469fffff
m00758,u0076,t00758,0,-70.55543598797907,-33.30124041539014,-70.58216678819127,-33.31462657332056,2026-03-06T05:39:00Z,2026-03-06T07:15:00Z,88b2c51b41fffff,88b2c51b67fffff
m00759,u0437,t00759,0,-70.74653428321018,-33.412515777719506,-70.73626293194962,-33.42715637476636,2026-03-07T23:14:00Z,2026-03-08T00:43:00Z,88b2c5554dfffff,88b2c55543fffff
m00760,u0105,t00760,0,-70.82219251268302,-33.39736895916535,-70.88903487607655,-33.351035474821785,2026-03-03T18:02:00Z,2026-03-03T18:07:00Z,88b2c551d9fffff,88b2c55141fffff
m00761,u0331,t00761,0,-70.59855598771075,-33.233140357822535,-70.57056905669664,-33.25332948835436,2026-03-04T16:44:00Z,2026-03-04T18:41:00Z,88b2c5c52dfffff,88b2c5c533fffff
m00762,u0569,t00762,0,-70.59687616719329,-33.46710436464724,-70.63501899978105,-33.481326778848235,2026-03-03T21:53:00Z,2026-03-03T23:22:00Z,88b2c50b21fffff,88b2c554b9fffff
m00763,u0561,t00763,0,-70.61197588474882,-33.51383062108948,-70.59715156039584,-33.561455405801425,2026-03-01T13:03:00Z,2026-03-01T14:50:00Z,88b2c5092bfffff,88b2c54699fffff
m00764,u0216,t00764,0,-70.61922716303819,-33.41577628814023,-70.64009197653252,-33.4385046398765,2026-03-03T23:16:00Z,2026-03-04T01:05:00Z,88b2c5568dfffff,88b2c556a7fffff
m00765,u0468,t00765,0,-70.69205403783376,-33.41488071764889,-70.70263078634274,-33.46613271443749,2026-03-03T01:46:00Z,2026-03-03T02:20:00Z,88b2c55469fffff,88b2c555c7fffff
m00766,u0367,t00766,0,-70.58125172956144,-33.4921372313557,-70.61152812447204,-33.473183090379344,2026-03-04T14:25:00Z,2026-03-04T14:31:00Z,88b2c5095dfffff,88b2c55499fffff
m00767,u0287,t00767,0,-70.66455581267545,-33.53259176156439,-70.67100498992268,-33.44860084490927,2026-03-02T08:33:00Z,2026-03-02T09:53:00Z,88b2c54639fffff,88b2c5543bfffff
m00768,u0083,t00768,0,-70.70871135608151,-33.265212446232795,-70.63313617424082,-33.27621281004231,2026-03-06T10:35:00Z,2026-03-06T11:32:00Z,88b2c5cf3dfffff,88b2c5cc5bfffff
m00769,u0225,t00769,0,-70.69118913122554,-33.42385252236896,-70.6357867461436,-33.47385526035867,2026-03-07T03:35:00Z,2026-03-07T03:42:00Z,88b2c55463fffff,88b2c55487fffff
m00770,u0391,t00770,0,-70.45793603012241,-33.50858283051217,-70.44375687192259,-33.48158284057928,2026-03-07T23:24:00Z,2026-03-08T00:00:00Z,88b2c50ab3fffff,88b2c50ad7fffff
m00771,u0591,t00771,0,-70.83349760820454,-33.37672557581764,-70.83450937882714,-33.39853332458554,2026-03-01T20:15:00Z,2026-03-01T22:13:00Z,88b2c5503dfffff,88b2c551ddfffff
m00772,u0002,t00772,0,-70.61002118957042,-33.45873161212491,-70.5762531419427,-33.4197512042083,2026-03-02T01:45:00Z,2026-03-02T02:31:00Z,88b2c554d1fffff,88b2c519a5fffff
m00773,u0430,t00773,0,-70.82791104276237,-33.47023051570543,-70.78271222699806,-33.47869138713913,2026-03-08T00:22:00Z,2026-03-08T00:57:00Z,88b2c54223fffff,88b2c542ebfffff
m00774,u0507,t00774,0,-70.67082333383229,-33.40501817024684,-70.70401606912058,-33.423972640919324,2026-03-07T04:30:00Z,2026-03-07T05:50:00Z,88b2c55449fffff,88b2c55465fffff
m00775,u0570,t00775,0,-70.70336274851542,-33.55335058145854,-70.70646030322071,-33.55868930813091,2026-03-05T08:52:00Z,2026-03-05T10:13:00Z,88b2c54469fffff,88b2c54461fffff
m00776,u0254,t00776,0,-70.86850282966799,-33.42178982368663,-70.94138115885072,-33.399056520858544,2026-03-03T12:01:00Z,2026-03-03T12:44:00Z,88b2c551a1fffff,88b2c55a17fffff
m00777,u0071,t00777,0,-70.62109624095662,-33.296963615381465,-70.57617215654618,-33.303786234304134,2026-03-04T20:58:00Z,2026-03-04T22:40:00Z,88b2c5cea7fffff,88b2c51b69fffff
m00778,u0162,t00778,0,-70.69800380621922,-33.412705787024215,-70.61540283591118,-33.42760752810803,2026-03-04T23:59:00Z,2026-03-05T01:10:00Z,88b2c55469fffff,88b2c55687fffff
m00779,u0510,t00779,0,-70.86992063425612,-33.48009696830268,-70.8667173292712,-33.486061916392046,2026-03-07T04:21:00Z,2026-03-07T04:44:00Z,88b2c5433bfffff,88b2c5406dfffff
m00780,u0526,t00780,0,-70.57604319092258,-33.490568422434265,-70.6610435959187,-33.528724077969294,2026-03-04T22:56:00Z,2026-03-04T23:38:00Z,88b2c5095dfffff,88b2c54639fffff
m00781,u0382,t00781,0,-70.5164993822011,-33.482827197867614,-70.49214376153802,-33.4709162497988,2026-03-01T10:37:00Z,2026-03-01T12:19:00Z,88b2c5085dfffff,88b2c50aedfffff
m00782,u0073,t00782,0,-70.51098756577034,-33.470317014243825,-70.5471511324163,-33.52391881205917,2026-03-06T03:31:00Z,2026-03-06T03:46:00Z,88b2c50a37fffff,88b2c509cbfffff
m00783,u0073,t00783,0,-70.62410435593485,-33.48022452262067,-70.65063833360142,-33.493548166251635,2026-03-06T16:33:00Z,2026-03-06T16:39:00Z,88b2c55495fffff,88b2c5464bfffff
m00784,u0286,t00784,0,-70.65539418614229,-33.37669508471404,-70.63033113055064,-33.35391352844911,2026-03-03T08:04:00Z,2026-03-03T09:24:00Z,88b2c5560dfffff,88b2c5ccb7fffff
m00785,u0352,t00785,0,-70.52718433791041,-33.58865672825672,-70.5170021728899,-33.579565279768744,2026-03-02T01:35:00Z,2026-03-02T02:30:00Z,88b2c57205fffff,88b2c57209fffff
m00786,u0019,t00786,0,-70.49176164146598,-33.38103999596703,-70.51128599247953,-33.36333037877744,2026-03-02T05:53:00Z,2026-03-02T06:27:00Z,88b2c518e9fffff,88b2c51803fffff
m00787,u0411,t00787,0,-70.54664312971244,-33.48037492201141,-70.57262735501651,-33.48232629219297,2026-03-07T03:15:00Z,2026-03-07T04:14:00Z,88b2c50869fffff,88b2c50b37fffff
m00788,u0326,t00788,0,-70.75415376022298,-33.41984417714437,-70.74912031801415,-33.384751791714805,2026-03-04T09:11:00Z,2026-03-04T09:37:00Z,88b2c55093fffff,88b2c55765fffff
m00789,u0007,t00789,0,-70.6398655146785,-33.54015903281607,-70.656244136779,-33.51241805691298,2026-03-04T22:54:00Z,2026-03-04T23:42:00Z,88b2c546e9fffff,88b2c54609fffff
m00790,u0057,t00790,0,-70.61604838557085,-33.34370951465205,-70.66041787091497,-33.33032528452462,2026-03-07T23:23:00Z,2026-03-07T23:54:00Z,88b2c5ccbbfffff,88b2c5cddbfffff
m00791,u0272,t00791,0,-70.84096169689172,-33.350349203186255,-70.85426422415085,-33.32252282986685,2026-03-01T16:16:00Z,2026-03-01T17:28:00Z,88b2c55061fffff,88b2c5530bfffff
m00792,u0433,t00792,0,-70.61306393403792,-33.373232757939995,-70.59948022910771,-33.35072005130789,2026-03-02T16:35:00Z,2026-03-02T17:57:00Z,88b2c5192dfffff,88b2c51969fffff
m00793,u0495,t00793,0,-70.43270081740206,-33.57118038206349,-70.43982495607484,-33.58436428746389,2026-03-07T01:59:00Z,2026-03-07T03:49:00Z,88b2c50d57fffff,88b2c50d15fffff
m00794,u0258,t00794,0,-70.59600638341992,-33.38367031431472,-70.65254672734984,-33.42398728166546,2026-03-05T00:44:00Z,2026-03-05T00:56:00Z,88b2c51923fffff,88b2c55453fffff
m00795,u0177,t00795,0,-70.51265869185582,-33.41761159298915,-70.4730961070008,-33.40500072921387,2026-03-01T10:35:00Z,2026-03-01T11:17:00Z,88b2c5199bfffff,88b2c51883fffff
m00796,u0580,t00796,0,-70.64170852698713,-33.57842169977061,-70.75126098446486,-33.56203902284567,2026-03-06T04:05:00Z,2026-03-06T04:40:00Z,88b2c544c9fffff,88b2c54541fffff
m00797,u0275,t00797,0,-70.66732183239837,-33.45194379070167,-70.68517643859951,-33.419229630967514,2026-03-02T05:14:00Z,2026-03-02T06:25:00Z,88b2c554edfffff,88b2c5546bfffff
m00798,u0189,t00798,0,-70.6218728609919,-33.42083724087734,-70.64668079917405,-33.4489268791287,2026-03-06T17:24:00Z,2026-03-06T18:30:00Z,88b2c55685fffff,88b2c554c5fffff
m00799,u0265,t00799,0,-70.74158266479844,-33.40551397809415,-70.73565550968358,-33.432706909872465,2026-03-06T20:02:00Z,2026-03-06T21:47:00Z,88b2c55727fffff,88b2c55509fffff
m00800,u0007,t00800,0,-70.75637751872344,-33.435819090644095,-70.73391104641134,-33.42202208265486,2026-03-07T00:30:00Z,2026-03-07T02:20:00Z,88b2c55563fffff,88b2c5554bfffff
m00801,u0181,t00801,0,-70.53336954428306,-33.42670148665221,-70.48829895195261,-33.42883649631781,2026-03-04T12:05:00Z,2026-03-04T13:38:00Z,88b2c519bbfffff,88b2c50a5dfffff
m00802,u0309,t00802,0,-70.52276576571334,-33.332111088619754,-70.55126196064744,-33.388683936936886,2026-03-03T02:59:00Z,2026-03-03T03:26:00Z,88b2c5184dfffff,88b2c519c5fffff
m00803,u0551,t00803,0,-70.75911063155873,-33.35191728720715,-70.73564733806539,-33.34066404229453,2026-03-07T10:04:00Z,2026-03-07T10:13:00Z,88b2c55281fffff,88b2c552d1fffff
m00804,u0442,t00804,0,-70.5632001195446,-33.679364396302624,-70.55536738402934,-33.73493708375229,2026-03-05T03:52:00Z,2026-03-05T05:40:00Z,88b2c57189fffff,88b2c56221fffff
m00805,u0468,t00805,0,-70.6686959975606,-33.47539508438702,-70.73715757256794,-33.503752780943216,2026-03-05T16:45:00Z,2026-03-05T18:38:00Z,88b2c554adfffff,88b2c5474dfffff
m00806,u0326,t00806,0,-70.62601914255096,-33.46317208220352,-70.54999753233359,-33.42262164101772,2026-03-02T04:56:00Z,2026-03-02T05:29:00Z,88b2c5548bfffff,88b2c519bdfffff
m00807,u0066,t00807,0,-70.61397813605649,-33.59016788581816,-70.6715291411461,-33.53542151528395,2026-03-05T14:45:00Z,2026-03-05T14:55:00Z,88b2c57365fffff,88b2c5463dfffff
m00808,u0234,t00808,0,-70.56056495318757,-33.44246535534142,-70.54378506229517,-33.47893504639558,2026-03-05T07:27:00Z,2026-03-05T08:50:00Z,88b2c50b43fffff,88b2c50869fffff
m00809,u0598,t00809,0,-70.65172817981367,-33.35009937820716,-70.63612978204577,-33.35998112432954,2026-03-03T07:05:00Z,2026-03-03T08:17:00Z,88b2c5564dfffff,88b2c5564bfffff
m00810,u0026,t00810,0,-70.5189838004698,-33.53692542876725,-70.50795832917663,-33.535646753074886,2026-03-06T14:49:00Z,2026-03-06T16:36:00Z,88b2c508adfffff,88b2c508a9fffff
m00811,u0527,t00811,0,-70.629058716024,-33.42308792490481,-70.64884179131047,-33.36965111707737,2026-03-02T04:27:00Z,2026-03-02T05:38:00Z,88b2c556a9fffff,88b2c55609fffff
m00812,u0410,t00812,0,-70.59758157275304,-33.523265878183715,-70.56449146670742,-33.538051946618445,2026-03-06T06:51:00Z,2026-03-06T08:23:00Z,88b2c50939fffff,88b2c5098dfffff
m00813,u0170,t00813,0,-70.74332625915372,-33.50375296189438,-70.80574095811144,-33.51805948258538,2026-03-07T23:28:00Z,2026-03-08T01:03:00Z,88b2c54293fffff,88b2c54013fffff
m00814,u0466,t00814,0,-70.44413409892951,-33.3318085092664,-70.44676725047647,-33.285346742512516,2026-03-05T05:17:00Z,2026-03-05T05:23:00Z,88b2c51ac3fffff,88b2c51161fffff
m00815,u0502,t00815,0,-70.6130175076795,-33.493404625608946,-70.6355724947416,-33.504648300190496,2026-03-01T23:36:00Z,2026-03-01T23:58:00Z,88b2c50969fffff,88b2c54659fffff
m00816,u0025,t00816,0,-70.58870025746549,-33.41302300087915,-70.61579217514817,-33.391356949610156,2026-03-05T02:57:00Z,2026-03-05T04:31:00Z,88b2c556d7fffff,88b2c556cdfffff
m00817,u0063,t00817,0,-70.82081858112115,-33.59969744928488,-70.80366866962301,-33.644011738238255,2026-03-04T22:52:00Z,2026-03-04T23:17:00Z,88b2c54e39fffff,88b2c54ea3fffff
m00818,u0399,t00818,0,-70.7422702023079,-33.30101459508841,-70.69917106059911,-33.30615157741118,2026-03-05T02:46:00Z,2026-03-05T03:14:00Z,88b2c5cd05fffff,88b2c5cd1bfffff
m00819,u0599,t00819,0,-70.53621163120812,-33.40178780429548,-70.54994186168159,-33.45157570944527,2026-03-03T03:47:00Z,2026-03-03T05:18:00Z,88b2c51989fffff,88b2c50b57fffff
m00820,u0014,t00820,0,-70.63131088817073,-33.46459998741202,-70.6000836445737,-33.49626300084069,2026-03-05T15:10:00Z,2026-03-05T15:38:00Z,88b2c55489fffff,88b2c50947fffff
m00821,u0399,t00821,0,-70.85137797348288,-33.40395627920001,-70.8493883468651,-33.37878023854544,2026-03-03T02:22:00Z,2026-03-03T02:44:00Z,88b2c5518dfffff,88b2c55027fffff
m00822,u0081,t00822,0,-70.55617100710161,-33.56278555431583,-70.59188029547113,-33.56428271604843,2026-03-05T03:43:00Z,2026-03-05T03:49:00Z,88b2c509b9fffff,88b2c5469bfffff
m00823,u0390,t00823,0,-70.71437828043527,-33.35539754065979,-70.72469636416491,-33.36497071287638,2026-03-05T09:53:00Z,2026-03-05T10:51:00Z,88b2c5cda7fffff,88b2c55293fffff
m00824,u0373,t00824,0,-70.51886830141233,-33.47591878203972,-70.53084773704398,-33.49838127075915,2026-03-05T18:30:00Z,2026-03-05T19:48:00Z,88b2c5084bfffff,88b2c50801fffff
m00825,u0054,t00825,0,-70.66878356786037,-33.46632556120388,-70.69664996436059,-33.47294524340112,2026-03-06T20:03:00Z,2026-03-06T21:32:00Z,88b2c555dbfffff,88b2c55589fffff
m00826,u0408,t00826,0,-70.63952933139794,-33.48933244919724,-70.6223900142517,-33.48029905418422,2026-03-07T10:15:00Z,2026-03-07T12:04:00Z,88b2c554b1fffff,88b2c55495fffff
m00827,u0538,t00827,0,-70.54210454214083,-33.49645211221965,-70.53271869463265,-33.4669646260258,2026-03-06T16:33:00Z,2026-03-06T17:52:00Z,88b2c50805fffff,88b2c50a27fffff
m00828,u0518,t00828,0,-70.74974929708546,-33.39442635106973,-70.81337528501624,-33.473180751592636,2026-03-06T19:42:00Z,2026-03-06T21:13:00Z,88b2c550d3fffff,88b2c54231fffff
m00829,u0017,t00829,0,-70.7592846807834,-33.42952745199167,-70.82534572059296,-33.45448028721955,2026-03-07T07:57:00Z,2026-03-07T08:26:00Z,88b2c55561fffff,88b2c54229fffff
m00830,u0147,t00830,0,-70.67964984203981,-33.39786014868776,-70.66266246391157,-33.39308726142209,2026-03-02T22:44:00Z,2026-03-02T23:28:00Z,88b2c55627fffff,88b2c55623fffff
m00831,u0144,t00831,0,-70.57728272003787,-33.45070357515885,-70.60989417718966,-33.45366946863771,2026-03-03T07:12:00Z,2026-03-03T07:51:00Z,88b2c50b0dfffff,88b2c554d9fffff
m00832,u0271,t00832,0,-70.79308772526134,-33.408944015113825,-70.78100607905733,-33.39684272783802,2026-03-04T23:33:00Z,2026-03-04T23:45:00Z,88b2c550abfffff,88b2c55089fffff
m00833,u0085,t00833,0,-70.82680345998891,-33.48350789951401,-70.79556619686454,-33.47548169093021,2026-03-04T12:14:00Z,2026-03-04T14:10:00Z,88b2c54043fffff,88b2c542edfffff
m00834,u0512,t00834,0,-70.57762790729562,-33.27162145268724,-70.62846602079185,-33.28076748857704,2026-03-06T03:57:00Z,2026-03-06T04:29:00Z,88b2c5ced7fffff,88b2c5cc5bfffff
m00835,u0466,t00835,0,-70.7202978312567,-33.57543443331444,-70.77675932143976,-33.591240029194054,2026-03-01T07:34:00Z,2026-03-01T08:30:00Z,88b2c5442dfffff,88b2c54521fffff
m00836,u0485,t00836,0,-70.69922260129202,-33.34912501411496,-70.63224533399621,-33.356490058807026,2026-03-02T05:20:00Z,2026-03-02T06:06:00Z,88b2c5cdabfffff,88b2c5ccb7fffff
m00837,u0118,t00837,0,-70.84568104019401,-33.34056740394232,-70.83161820887551,-33.30610513344764,2026-03-06T11:28:00Z,2026-03-06T11:38:00Z,88b2c55317fffff,88b2c55359fffff
m00838,u0008,t00838,0,-70.7278979314352,-33.51817270447725,-70.74466755770213,-33.540132942464425,2026-03-07T00:05:00Z,2026-03-07T01:53:00Z,88b2c54747fffff,88b2c5472bfffff
m00839,u0546,t00839,0,-70.6607567296631,-33.271658111155524,-70.69811434776895,-33.27354231284984,2026-03-03T08:47:00Z,2026-03-03T09:17:00Z,88b2c5cc41fffff,88b2c5cf33fffff
m00840,u0173,t00840,0,-70.5669622142377,-33.370360777364375,-70.58737984819399,-33.364860510944425,2026-03-03T10:14:00Z,2026-03-03T10:30:00Z,88b2c5191dfffff,88b2c5190dfffff
m00841,u0393,t00841,0,-70.73712301662346,-33.37230887945417,-70.78474591006798,-33.32549835155793,2026-03-05T04:19:00Z,2026-03-05T05:03:00Z,88b2c55769fffff,88b2c55215fffff
m00842,u0545,t00842,0,-70.49426238797675,-33.44775822503793,-70.45892590101312,-33.45676747278502,2026-03-04T14:09:00Z,2026-03-04T14:30:00Z,88b2c50a0bfffff,88b2c50ac9fffff
m00843,u0021,t00843,0,-70.72845560241798,-33.4673780926575,-70.75952564856223,-33.438613892977166,2026-03-02T10:26:00Z,2026-03-02T12:25:00Z,88b2c555edfffff,88b2c55563fffff
m00844,u0003,t00844,0,-70.72830918015852,-33.46675270616317,-70.68456779662986,-33.42979332406522,2026-03-04T18:04:00Z,2026-03-04T18:30:00Z,88b2c555edfffff,88b2c55405fffff
m00845,u0003,t00845,0,-70.50626424481021,-33.418757552294444,-70.52228940160101,-33.420670180244166,2026-03-06T23:39:00Z,2026-03-07T00:18:00Z,88b2c50a4dfffff,88b2c51991fffff
m00846,u0093,t00846,0,-70.6388539847636,-33.33790509799729,-70.68058799210829,-33.3442266673696,2026-03-06T08:33:00Z,2026-03-06T09:09:00Z,88b2c5ccabfffff,88b2c5cd83fffff
m00847,u0030,t00847,0,-70.71520247290115,-33.43549486257109,-70.7322545364217,-33.44536647273254,2026-03-06T23:18:00Z,2026-03-06T23:26:00Z,88b2c55553fffff,88b2c55503fffff
m00848,u0491,t00848,0,-70.67551331311806,-33.52291548985099,-70.78047998421812,-33.53059018387827,2026-03-05T18:09:00Z,2026-03-05T18:15:00Z,88b2c54605fffff,88b2c540d5fffff
m00849,u0363,t00849,0,-70.5246926422458,-33.3840458350092,-70.52952338531276,-33.358418639191896,2026-03-07T09:24:00Z,2026-03-07T10:27:00Z,88b2c51837fffff,88b2c51805fffff
m00850,u0588,t00850,0,-70.51337971803743,-33.37630794028842,-70.52018448568263,-33.369377640970754,2026-03-02T23:58:00Z,2026-03-03T00:29:00Z,88b2c5183bfffff,88b2c51839fffff
m00851,u0480,t00851,0,-70.74167931792702,-33.39762723772418,-70.7086896080651,-33.39056854644908,2026-03-01T13:43:00Z,2026-03-01T13:57:00Z,88b2c5572dfffff,88b2c5570bfffff
m00852,u0577,t00852,0,-70.6642433810079,-33.390360087478,-70.73969557812724,-33.4241167927894,2026-03-02T01:09:00Z,2026-03-02T01:47:00Z,88b2c5562bfffff,88b2c55541fffff
m00853,u0143,t00853,0,-70.65098431723324,-33.471674250412626,-70.60450966279869,-33.500698952733885,2026-03-08T04:43:00Z,2026-03-08T05:19:00Z,88b2c554a9fffff,88b2c5090dfffff
m00854,u0172,t00854,0,-70.75862401105165,-33.52431913337045,-70.72580003925175,-33.46001572862714,2026-03-05T17:36:00Z,2026-03-05T18:29:00Z,88b2c54765fffff,88b2c55517fffff
m00855,u0509,t00855,0,-70.665568505265,-33.51945547445126,-70.61548676271705,-33.524790246209925,2026-03-02T23:37:00Z,2026-03-03T01:36:00Z,88b2c54601fffff,88b2c50923fffff
m00856,u0146,t00856,0,-70.65946771395483,-33.58083705987663,-70.66157656899499,-33.60408021974398,2026-03-07T05:29:00Z,2026-03-07T06:09:00Z,88b2c54413fffff,88b2c544e3fffff
m00857,u0034,t00857,0,-70.54597905210632,-33.431044111076325,-70.5054231787422,-33.38811113610865,2026-03-03T09:59:00Z,2026-03-03T11:25:00Z,88b2c519b1fffff,88b2c518e5fffff
m00858,u0401,t00858,0,-70.53925749716888,-33.456675902658134,-70.59810725856515,-33.44822164619763,2026-03-05T10:20:00Z,2026-03-05T11:53:00Z,88b2c50a25fffff,88b2c50b65fffff
m00859,u0480,t00859,0,-70.6929209398359,-33.48519901636238,-70.66439903722772,-33.46785436885644,2026-03-02T23:53:00Z,2026-03-03T00:03:00Z,88b2c55583fffff,88b2c554e7fffff
m00860,u0580,t00860,0,-70.68139531438608,-33.68644950594761,-70.71224182487008,-33.690590918206055,2026-03-01T21:56:00Z,2026-03-01T22:58:00Z,88b2c57a37fffff,88b2c57845fffff
m00861,u0556,t00861,0,-70.59357076979444,-33.54978539757553,-70.65962684309136,-33.559345590292835,2026-03-03T02:56:00Z,2026-03-03T03:52:00Z,88b2c546d3fffff,88b2c5445bfffff
m00862,u0072,t00862,0,-70.7185188448927,-33.360332747887746,-70.76348446561927,-33.365420339062666,2026-03-02T20:19:00Z,2026-03-02T21:22:00Z,88b2c5cda7fffff,88b2c552bdfffff
m00863,u0463,t00863,0,-70.60113598482626,-33.503170080005056,-70.60091473928108,-33.544652225114014,2026-03-05T02:50:00Z,2026-03-05T03:14:00Z,88b2c5090dfffff,88b2c546d1fffff
